machine_id,plant,production_line,machine_type,shift,operator_experience_years,machine_age_years,ambient_temperature_c,humidity_pct,vibration_mm_s,hydraulic_pressure_bar,motor_current_a,rpm,production_rate_units_hr,defect_rate_pct,downtime_hours_30d,maintenance_count,days_since_maintenance,power_factor,oil_temperature_c,bearing_temperature_c,load_percent,noise_db,material_grade,lubricant_type,supplier_tier,inspection_status,batch_size,machine_energy_kwh,maintenance_risk
102001,Ahmedabad,L6,CNC,Afternoon,2.03,5.36,25.51,64.39,2.871,7.53,72.671728493629,2976.9,173.8,10.075,0.52,2,52.8,0.934,47.18,49.63,87.34,70.17,Recycled,Mineral,Local,Pass,427,34.47,Medium
120131,Pune,L6,Robot,Night,6.17,5.13,30.71,56.58,1.398,6.82,22.37,2662.3,105.7,1.375,1.67,1,46.8,0.99,62.09,49.15,68.76,71.69,Premium,Mineral,Tier1,Pass,695,47.31,Medium
102064,Chennai,L5,Compressor,Night,7.07,8.26,32.84,66.43,3.25,5.7,34.83,3592.2,113.3,3.258,1.85,2,50.8,0.894,48.95,53.66,71.09,74.93,Standard,Synthetic,Tier1,Pass,69,57.13,Medium
112264,Chennai,L1,CNC,Night,12.0,4.46,30.57,64.96,2.089,6.41,25.59,3027.5,173.0,15.714,1.73,1,1.0,0.894,45.87,45.63,115.67,68.8,Standard,Mineral,Tier1,Pending,903,57.18,Low
101508,Bengaluru,L3,Lathe,Afternoon,3.08,5.05,27.85,80.1,1.483,5.87,23.39,2850.0,86.6,10.403,1.3,2,10.7,0.94,59.85,47.05,64.9,63.89,Standard,Bio,Tier2,Pass,975,33.76,Low
106684,Ahmedabad,L2,Milling,Night,13.66,1.61,22.77,61.61,7.243,7.65,25.0,3001.4,117.9,4.355,1.73,0,20.7,0.925,56.67,49.34,75.65,65.44,Standard,Mineral,Tier2,Rework,621,48.37,Medium
101560,Ahmedabad,L5,Compressor,Morning,6.5,14.9,29.07,72.2,2.18,6.87,40.53,3215.9,100.5,3.753,0.99,3,45.9,0.923,60.03,49.73,92.42,67.12,Standard,Synthetic,Tier2,Pass,151,73.96,Low
117211,Hyderabad,L5,Press,Night,6.3,2.91,32.95,74.65,3.119,8.1,33.51,2759.6,115.5,15.995,1.1,0,111.2,0.886,48.05,52.57,71.66,66.66,Premium,Synthetic,Tier3,Pass,1039,51.4,Medium
105578,Hyderabad,L3,CNC,Morning,6.34,2.57,19.14,53.98,2.986,6.87,15.16,2587.5,122.2,3.502,3.6,1,296.9,0.936,44.99,43.63,68.19,71.91,Recycled,Synthetic,Tier2,Pass,95,31.49,High
117379,Hyderabad,L3,Robot,Morning,9.39,9.96,24.84,52.77,3.139,9.64,23.5,2571.8,131.3,2.45,1.3,3,71.7,0.928,47.09,,73.35,74.33,Recycled,Synthetic,Tier1,Pass,1097,41.67,Low
118066,Hyderabad,L6,CNC,Morning,10.71,5.14,40.0,47.37,1.099,7.22,39.3,2766.0,114.1,5.393,5.05,0,68.9,0.936,68.01,56.74,69.22,71.32,Recycled,Synthetic,Tier2,Pass,1051,59.25,Medium
110689,Bengaluru,L5,CNC,Afternoon,10.45,3.96,31.06,81.14,2.747,6.39,38.96,2735.7,131.4,13.696,0.55,0,72.7,0.99,56.35,57.79,68.37,67.61,Standard,Mineral,Local,Pass,1188,53.54,Low
116148,Chennai,L1,Compressor,Afternoon,9.04,6.14,26.34,57.11,0.623,8.58,33.77,1912.5,120.1,4.942,2.33,1,139.6,0.99,52.85,46.62,82.69,69.75,Standard,Mineral,Tier2,Minor_Issue,936,60.8,Medium
115376,Pune,L6,Milling,Morning,8.26,1.94,25.85,55.1,3.071,6.05,31.11,3217.0,103.3,8.633,1.96,1,91.7,0.951,47.85,40.96,49.21,74.66,Standard,Mineral,Tier1,Pass,116,48.25,Low
119786,Pune,L2,Lathe,Afternoon,8.76,6.66,30.12,54.5,3.963,9.03,20.23,2773.6,100.0,4.289,0.34,3,29.3,0.934,58.99,48.04,75.56,69.82,Premium,Mineral,Tier2,Pass,933,37.62,Medium
105612,Hyderabad,L6,Milling,Night,1.16,5.02,31.6,85.29,3.288,8.51,42.21,3012.1,96.2,5.531,3.0,1,2.8,0.918,62.76,51.34,65.34,71.56,Standard,Mineral,Tier2,Pass,1075,67.46,Low
121006,Pune,L6,Milling,Morning,6.78,5.74,30.07,43.08,5.409,8.13,43.44,2448.9,151.9,6.092,1.59,4,20.2,0.91,64.33,41.05,94.26,75.43,Standard,Mineral,Local,Pass,205,77.34,Low
116644,Hyderabad,L6,Robot,Morning,6.33,12.56,33.11,60.28,1.569,7.76,38.58,2422.5,122.6,5.043,0.33,0,52.4,0.908,57.41,53.17,76.25,68.72,Standard,Bio,Tier3,Pending,633,59.58,Medium
105336,Hyderabad,L3,Milling,Night,11.51,6.12,27.94,52.05,2.529,6.55,23.76,3106.0,131.0,1.413,0.91,0,55.3,0.945,49.88,48.29,70.07,76.88,Recycled,Mineral,Tier1,Pass,240,53.49,Low
109547,Hyderabad,L2,Lathe,Night,6.81,4.42,32.16,59.03,1.615,7.64,17.62,2888.2,141.3,1.965,0.1,1,33.3,0.827,54.0,50.66,73.76,67.54,Recycled,Bio,Tier2,Pass,222,37.06,Medium
121853,Chennai,L4,Milling,Morning,4.89,7.39,33.94,57.39,2.699,7.67,23.59,3128.8,171.6,1.4,4.21,0,9.1,0.912,55.24,52.14,87.86,66.0,Standard,Mineral,Tier2,Pass,112,55.18,Low
104142,Bengaluru,L4,CNC,Afternoon,2.48,2.39,35.47,37.22,1.698,7.93,35.08,2666.0,132.1,0.995,1.92,0,88.2,0.928,64.87,51.74,72.05,67.08,Premium,Mineral,Tier2,Pass,1108,53.5,High
107939,Chennai,L2,Compressor,Afternoon,4.93,1.76,28.2,79.77,1.458,7.49,32.31,3108.6,41.5,6.597,0.87,1,,0.878,61.29,44.49,44.16,70.0,Recycled,Synthetic,Local,Rework,256,39.62,Low
114831,Bengaluru,L2,Compressor,Morning,7.12,4.09,27.14,38.47,1.128,,14.5,3346.9,133.1,10.995,0.14,0,30.6,0.944,60.43,46.19,80.69,67.24,Recycled,Mineral,,Pass,490,33.79,Low
119501,Ahmedabad,L5,Lathe,Morning,10.04,1.69,26.28,80.37,2.515,7.04,31.65,2683.5,124.7,8.027,0.34,0,13.1,0.873,49.38,46.8,84.56,73.58,Standard,Mineral,Tier2,Pass,859,47.26,Low
103550,Ahmedabad,L1,Milling,Morning,7.59,4.29,33.9,39.16,3.926,7.02,43.15,3330.4,101.7,5.133,0.35,2,14.0,0.782,61.92,53.74,68.52,72.08,Premium,Synthetic,Tier2,Pass,1188,73.38,Low
113037,Ahmedabad,L4,Robot,Morning,4.18,5.18,30.09,75.52,3.202,7.88,27.08,2380.6,122.9,1.213,2.12,0,105.5,0.884,58.88,44.83,80.14,68.16,Standard,Mineral,Tier3,Pass,804,36.84,High
112916,Ahmedabad,L2,Robot,Morning,3.31,4.32,29.37,58.08,1.533,5.81,28.83,3104.4,136.9,3.843,0.16,0,1.6,0.988,50.91,43.55,81.84,63.96,Standard,Mineral,Tier1,Pass,988,43.64,Low
114453,Chennai,L4,Milling,Morning,5.1,4.37,31.49,51.92,6.093,7.72,33.67,3214.2,99.1,5.023,1.16,1,12.9,0.847,54.93,46.89,61.48,71.93,HighStrength,Mineral,Tier2,Pass,539,50.06,Low
106017,Chennai,L1,Lathe,Morning,7.57,5.38,20.1,43.53,2.65,8.05,30.77,2577.2,121.0,11.089,0.93,0,67.1,0.932,44.65,43.79,90.61,71.23,Recycled,Bio,Tier2,Pass,645,46.2,Low
106907,Hyderabad,L3,Robot,Night,12.79,4.66,29.01,34.78,1.996,6.44,36.63,3172.0,95.3,12.578,0.65,2,6.8,0.836,49.81,41.92,72.14,68.34,Standard,Mineral,Tier1,Pass,104,48.34,Low
111473,Chennai,L5,Milling,Afternoon,2.76,5.02,24.31,46.75,2.216,7.29,33.16,2928.8,125.7,0.744,4.25,2,5.0,0.903,50.93,39.82,72.82,70.54,Standard,Mineral,Tier3,Pass,537,63.17,Low
112225,Chennai,L1,Milling,Night,10.54,3.57,23.17,46.35,1.67,7.97,31.74,2628.1,108.5,10.312,1.05,2,11.0,0.909,51.48,41.31,64.74,63.85,Standard,Mineral,Tier1,Pass,97,45.56,Low
106721,Pune,L2,Milling,Night,3.71,8.51,19.34,82.44,9.453,6.75,26.1,3035.8,125.4,5.285,0.96,2,38.7,0.937,48.0,44.99,86.36,71.64,Recycled,Mineral,Tier1,Rework,802,44.68,Medium
101236,Chennai,L3,Lathe,Night,8.05,13.84,24.71,75.79,2.536,6.81,24.76,3024.5,133.5,2.381,2.08,1,3.1,0.987,54.09,41.63,74.67,66.62,Standard,Mineral,Tier2,Rework,775,49.62,Medium
119541,Chennai,L2,Press,Afternoon,9.91,4.06,31.2,77.05,2.726,5.79,39.21,2305.0,172.8,7.736,0.76,2,22.0,0.946,56.64,44.18,100.66,70.73,Standard,None,Tier2,Pass,321,68.28,Low
104059,Pune,L1,Lathe,Afternoon,2.97,1.85,32.54,39.18,2.387,9.0,31.51,3169.6,122.6,16.05,0.51,0,64.9,0.866,57.87,53.94,91.54,72.42,Premium,Mineral,Tier3,Pass,360,46.24,Medium
110644,Ahmedabad,L4,Robot,Afternoon,8.67,8.61,33.14,47.3,4.306,7.04,30.63,2685.6,126.2,13.769,0.43,2,1.9,0.949,69.65,50.1,79.88,74.84,HighStrength,Mineral,Tier1,Pass,529,50.97,Low
121044,Chennai,L6,Milling,Afternoon,5.7,4.77,26.16,65.49,1.073,8.04,42.59,2920.0,141.4,4.96,1.06,1,27.2,0.93,57.98,47.9,97.86,70.37,Standard,Mineral,Tier2,Pending,308,63.05,Low
112950,Ahmedabad,L2,Press,Afternoon,0.81,6.27,21.44,71.19,1.128,8.45,31.63,2499.9,113.0,5.114,2.48,2,60.5,0.963,51.11,35.04,71.14,70.34,HighStrength,Mineral,Tier2,Pass,244,46.03,Medium
102252,Hyderabad,L2,Lathe,Morning,3.57,10.53,22.21,80.76,2.713,9.26,38.21,3515.7,106.4,6.446,0.7,1,60.4,0.908,46.5,43.7,72.22,67.18,Standard,Mineral,Tier1,Pass,129,60.79,Medium
109218,Ahmedabad,L4,Compressor,Morning,5.65,4.59,39.24,54.47,2.166,7.91,22.5,2581.4,116.9,5.244,0.83,1,35.8,0.929,64.38,53.54,65.98,70.37,Premium,Mineral,Tier1,Pass,710,40.48,Medium
103671,Pune,L1,Milling,Morning,5.45,7.76,35.61,88.85,3.438,6.81,28.07,2944.2,117.4,5.001,0.04,1,26.4,0.947,57.98,60.93,67.45,70.66,Premium,Mineral,Tier3,Pass,844,46.39,Medium
117350,Chennai,L3,CNC,Afternoon,8.78,1.94,35.9,72.82,1.795,5.57,33.8,2370.7,96.3,1.513,2.66,0,30.6,0.781,60.44,51.68,68.36,71.22,Standard,None,Tier1,Pass,686,51.41,Low
114842,Pune,L2,CNC,Night,7.33,13.51,23.93,77.37,1.695,8.7,33.48,3713.5,128.8,0.834,2.37,5,61.4,0.934,58.16,40.39,80.46,71.2,Recycled,Mineral,Local,Rework,727,55.44,Low
116671,Ahmedabad,L3,Compressor,Morning,2.57,6.32,28.37,45.7,3.027,9.06,35.31,2842.4,96.1,1.194,2.71,2,27.5,0.927,56.85,44.41,68.56,73.86,Recycled,Bio,Local,Pass,1058,58.14,Medium
109794,Chennai,L5,Press,Night,6.31,16.46,33.02,60.71,1.158,8.32,35.67,3150.8,72.7,5.449,0.92,2,,0.848,52.02,50.52,60.36,67.8,Standard,Synthetic,Tier3,Minor_Issue,80,54.05,Medium
115372,Chennai,L1,Milling,Night,5.34,4.07,34.08,53.03,2.519,6.37,35.25,3244.7,102.1,2.114,1.85,0,42.4,0.9,68.96,53.89,68.22,77.48,Standard,Bio,Local,Pass,123,54.23,Medium
121736,Bengaluru,L1,Compressor,Afternoon,5.61,1.74,31.02,69.18,6.837,7.08,43.17,2473.4,122.7,3.225,0.77,1,33.9,0.948,61.92,56.51,69.57,73.74,Recycled,Mineral,Tier2,Pass,883,64.48,Medium
108506,Pune,L2,Lathe,Morning,3.6,4.53,26.9,70.44,4.247,8.08,37.28,2219.1,71.4,5.806,0.79,0,37.3,0.959,52.72,45.82,64.11,69.39,Recycled,Mineral,Tier1,Minor_Issue,333,53.13,Medium
108829,Chennai,L5,CNC,Afternoon,6.62,2.27,29.88,64.83,2.511,8.55,27.99,3457.4,137.8,2.372,0.85,0,30.7,0.879,52.25,49.29,96.1,65.62,Standard,Synthetic,Tier1,Pass,1066,52.72,Low
114342,Pune,L4,Robot,Night,5.91,6.6,22.51,37.05,2.366,7.65,43.43,1664.2,140.6,6.451,1.84,1,8.9,0.904,48.39,43.14,81.36,72.69,Standard,Mineral,Tier2,Pass,1121,69.58,Low
116881,Chennai,L2,CNC,Night,6.75,5.83,20.66,65.62,2.443,6.53,46.3,3551.2,140.9,0.434,1.35,0,151.1,0.898,47.01,41.67,83.78,69.79,Recycled,Mineral,Tier1,Pass,1122,79.96,Medium
113437,Pune,L3,CNC,Afternoon,7.95,5.65,27.11,62.11,1.863,6.73,43.12,2673.8,147.2,3.391,3.57,1,88.7,0.975,60.68,44.4,87.84,70.87,HighStrength,Mineral,Tier2,Pass,478,81.98,Medium
109910,Ahmedabad,L3,Lathe,Night,8.55,2.29,24.86,53.52,2.362,6.22,18.85,2583.6,120.7,8.544,1.15,1,20.1,0.904,55.69,45.27,90.93,70.93,Standard,Mineral,Tier2,Pass,190,39.05,Medium
120305,Hyderabad,L6,Compressor,Afternoon,16.05,10.67,31.21,62.63,1.532,6.79,41.61,2970.0,82.6,13.974,1.16,2,250.3,0.948,59.13,50.09,69.64,72.15,Standard,Mineral,Local,Minor_Issue,272,57.8,High
100948,Ahmedabad,L1,CNC,Afternoon,5.36,7.71,31.84,67.07,2.073,7.92,33.23,3092.0,120.5,10.52,2.11,2,5.1,0.968,62.94,55.92,66.66,72.45,Standard,Mineral,Tier2,Pass,1031,60.87,Low
111690,Hyderabad,L3,Press,Afternoon,8.35,12.7,32.45,82.58,1.502,8.21,30.44,2526.0,117.6,2.659,1.04,1,111.1,0.939,54.95,50.94,59.44,71.85,Standard,Synthetic,,Pass,654,62.24,High
106986,Bengaluru,L6,Compressor,Morning,10.17,3.25,23.87,63.62,2.451,8.25,30.72,2536.4,142.0,4.215,1.25,1,162.1,0.842,51.75,37.81,84.95,67.61,Standard,Mineral,Tier1,Pass,570,52.82,Medium
116469,Pune,L4,Compressor,Morning,3.11,6.89,24.95,59.91,1.683,6.95,49.71,3339.2,89.1,4.841,0.38,0,11.6,0.941,,45.18,60.42,70.52,Standard,Mineral,Tier2,Pass,383,73.12,Low
102971,Bengaluru,L4,Compressor,Morning,7.91,4.71,26.18,67.82,3.077,,34.16,2817.2,148.9,11.256,2.07,3,70.7,0.864,52.1,43.39,96.4,68.37,Standard,Synthetic,Tier2,Pass,378,67.5,Medium
114197,Chennai,L2,Press,Afternoon,7.5,9.96,34.84,35.11,1.534,8.01,36.56,2915.0,65.0,15.127,0.41,5,20.4,0.865,61.17,50.88,50.01,68.27,Premium,Bio,Tier1,Pass,870,49.86,Medium
118099,Hyderabad,L3,Robot,Morning,8.38,4.74,26.31,31.88,2.565,8.59,28.73,3131.6,131.2,9.168,1.15,1,67.9,0.836,63.93,42.81,85.58,64.49,Premium,Synthetic,Tier2,Pass,913,48.33,Low
116939,Ahmedabad,L4,Milling,Night,2.41,5.1,30.76,86.1,3.216,9.33,38.99,2984.8,25.0,4.961,3.19,0,,0.896,59.78,54.14,52.46,75.75,Standard,Synthetic,Tier3,Pass,625,51.39,Medium
103886,Chennai,L1,Compressor,Afternoon,11.16,1.6,26.47,98.0,4.243,8.92,24.55,2121.5,115.7,5.359,2.53,0,45.3,0.848,55.99,44.81,71.47,73.75,Premium,Bio,Tier3,Pass,407,45.61,Low
121832,Ahmedabad,L4,Press,Night,8.17,9.12,28.26,58.33,2.345,7.11,31.76,2890.3,117.1,9.265,1.0,0,18.9,0.99,55.62,47.38,70.9,66.34,Standard,Bio,Tier2,Minor_Issue,930,49.2,Low
119600,Bengaluru,L4,CNC,Afternoon,8.87,5.99,27.68,65.14,3.938,7.81,33.03,3425.0,87.3,1.611,0.53,2,278.5,0.948,58.83,38.56,79.97,71.54,Recycled,Synthetic,Local,Pass,732,50.62,High
112964,Hyderabad,L5,Robot,Morning,6.26,4.06,36.69,25.07,2.669,5.21,28.47,2356.6,155.6,5.11,0.3,1,34.0,0.925,71.04,50.38,77.03,75.63,Standard,Synthetic,Tier3,Pass,546,50.71,Medium
116068,Ahmedabad,L3,CNC,Afternoon,7.23,8.32,22.84,57.9,3.335,5.4,26.3,2792.0,112.8,9.87,0.9,2,52.1,0.906,50.88,41.51,57.64,69.26,Recycled,Synthetic,Tier1,Pass,883,38.44,Low
111911,Ahmedabad,L2,CNC,Afternoon,9.93,4.08,25.03,38.88,2.199,7.52,32.8,2744.6,103.6,5.192,1.87,3,33.4,0.99,50.15,45.21,86.16,71.93,Standard,Bio,Tier3,Pass,190,48.35,Low
106698,Chennai,L3,Compressor,Morning,7.54,2.85,30.02,37.41,2.831,6.88,21.9,2708.1,133.9,0.605,1.2,1,78.4,0.934,58.46,50.02,76.18,67.79,Standard,Synthetic,Local,Pass,648,48.4,Medium
115286,Chennai,L3,Lathe,Night,8.74,8.56,23.91,40.64,1.55,8.58,43.49,2380.0,118.2,6.196,1.69,4,90.4,0.841,46.72,45.52,77.18,75.22,Premium,Mineral,Tier1,Pass,1128,66.8,Medium
116120,Hyderabad,L2,Robot,Morning,7.29,4.57,24.26,70.67,1.834,6.12,43.18,2444.4,101.8,1.813,0.37,2,57.0,0.946,48.4,43.9,65.66,70.42,Recycled,Synthetic,Tier2,Pass,336,66.9,Low
119333,Hyderabad,L4,CNC,Morning,3.28,3.13,29.02,86.03,2.397,7.24,32.28,2443.3,105.3,5.402,0.55,0,10.4,0.963,55.0,47.74,79.64,75.35,Standard,Bio,Tier1,,554,58.22,Low
111080,Hyderabad,L1,Press,Morning,8.0,2.94,39.7,84.09,3.429,7.49,36.74,2859.2,181.6,1.244,1.23,0,25.7,0.918,68.47,57.68,102.13,72.71,Recycled,Bio,Tier1,Pass,368,57.73,Low
119953,Bengaluru,L6,CNC,Afternoon,2.43,2.02,25.75,66.49,3.031,8.59,33.2,2148.1,136.7,5.599,6.29,0,24.3,0.925,45.89,48.14,91.72,72.43,Standard,Mineral,Local,Pass,251,62.35,Low
107132,Hyderabad,L4,Compressor,Morning,7.89,4.37,23.59,49.95,1.737,7.0,39.85,3121.5,108.7,0.731,1.41,0,166.9,0.914,54.29,37.1,83.68,75.77,Recycled,Synthetic,Tier3,Minor_Issue,995,54.6,High
106059,Hyderabad,L2,CNC,Morning,17.63,3.84,28.22,65.65,1.449,5.71,33.21,2924.1,93.5,5.45,0.76,3,64.1,0.866,47.07,45.25,67.75,72.11,Premium,Mineral,Tier3,Rework,946,42.78,Low
101841,Chennai,L6,CNC,Afternoon,7.66,1.67,33.61,58.25,5.629,6.07,41.13,2607.4,102.3,2.474,3.29,0,389.8,0.94,61.93,50.09,89.43,77.56,Recycled,Bio,Local,Pass,737,54.14,High
112211,Hyderabad,L6,Robot,Morning,6.56,4.32,35.37,32.96,2.014,5.8,34.38,1938.5,116.3,3.156,2.62,0,9.6,0.858,59.33,56.61,79.55,69.41,Standard,Mineral,Tier2,Pass,548,58.79,Medium
101565,Hyderabad,L2,Press,Afternoon,7.93,1.39,23.07,53.83,1.511,7.43,38.92,2784.2,75.9,6.572,0.88,3,29.8,0.987,42.66,40.98,67.22,69.77,Premium,Synthetic,Tier1,Minor_Issue,1001,52.83,Low
103674,Pune,L3,Compressor,Night,4.8,2.36,28.51,56.69,4.132,6.18,25.76,2531.2,71.5,4.57,0.57,0,31.9,0.96,59.65,53.09,54.8,71.27,Standard,Bio,Tier2,Pass,644,35.85,Medium
121646,Bengaluru,L4,Milling,Afternoon,9.75,2.32,30.58,84.79,2.231,6.97,30.4,3263.8,103.8,8.108,4.04,0,42.3,0.939,57.5,49.48,80.02,71.89,Standard,Mineral,Tier1,Pass,208,51.89,Low
104312,Hyderabad,L1,Milling,Afternoon,5.26,0.74,27.21,67.36,0.839,7.23,33.08,1947.7,74.1,2.662,3.12,0,23.2,0.857,58.82,43.8,58.05,65.4,Recycled,Mineral,Tier1,Pending,589,48.69,Low
104699,Bengaluru,L6,Milling,Morning,8.28,7.13,29.89,72.89,1.364,8.93,43.98,2501.2,149.7,14.533,3.03,4,147.4,0.871,58.12,45.14,84.92,70.33,Standard,Bio,Tier3,Pass,1072,77.68,High
110751,Pune,L3,Lathe,Night,3.26,3.82,25.83,81.46,0.952,8.44,34.57,2969.4,93.7,11.321,0.27,0,48.6,0.938,59.0,46.91,65.24,68.92,Standard,Synthetic,Tier2,Pass,964,52.78,Medium
103321,Chennai,L3,Press,Morning,3.31,5.98,27.28,58.9,1.978,6.47,23.96,2508.0,139.8,7.677,3.13,1,95.5,0.922,58.85,50.06,91.97,72.31,HighStrength,Synthetic,Tier3,Pass,702,49.49,Medium
105193,Chennai,L5,CNC,Night,6.83,5.99,24.42,61.92,1.954,7.59,38.66,3136.5,92.5,1.646,1.01,0,74.0,0.924,45.18,42.44,63.74,70.08,Recycled,Mineral,Tier3,Pass,100,55.92,Low
110465,Pune,L4,Compressor,Afternoon,2.38,8.56,34.3,53.8,1.667,7.23,20.35,2476.9,115.0,7.685,3.45,2,266.4,0.861,58.48,52.27,76.48,67.09,Standard,Mineral,Tier1,Pass,767,44.97,High
104469,Ahmedabad,L4,CNC,Night,4.16,7.52,33.02,66.12,0.796,7.73,33.47,1940.5,163.4,3.113,0.24,0,28.0,0.99,53.48,49.16,74.92,75.25,Standard,Mineral,Tier1,Pending,719,57.65,Medium
114350,Ahmedabad,L6,Lathe,Night,7.44,3.28,29.74,48.42,1.465,6.7,38.76,3233.5,110.9,7.521,0.35,0,30.7,0.901,57.49,45.35,74.31,70.59,Standard,Bio,Tier1,Pass,804,46.82,Low
112447,Hyderabad,L4,Lathe,Morning,7.08,2.95,33.41,51.44,1.867,6.96,31.87,2501.9,129.1,4.876,2.56,0,121.9,0.885,58.6,47.61,89.33,67.01,Standard,Mineral,Tier2,Pass,1092,50.68,Medium
104774,Bengaluru,L3,Press,Night,13.96,2.31,21.22,69.58,2.277,8.62,25.98,2827.1,98.7,2.639,1.29,0,1.4,0.963,32.19,38.51,70.83,71.22,Standard,Synthetic,Tier1,Pass,733,45.45,Low
106576,Bengaluru,L5,Lathe,Afternoon,5.09,8.22,27.45,74.42,0.987,7.58,30.82,2544.1,138.5,5.259,3.24,1,168.5,0.865,51.98,49.86,77.7,75.66,Standard,Mineral,Local,Pass,1114,54.43,High
119691,Bengaluru,L3,Lathe,Morning,7.35,4.36,25.28,79.98,1.707,,17.36,4457.1,109.7,1.646,0.81,0,47.3,0.846,53.49,50.36,71.48,70.85,Standard,Synthetic,Tier3,Minor_Issue,363,44.1,Medium
104710,Pune,L6,Robot,Afternoon,10.96,18.0,28.16,77.26,2.977,9.4,31.67,2116.1,131.5,1.117,1.25,6,45.2,0.929,46.3,53.92,71.05,73.57,Standard,Bio,Tier2,Rework,517,48.93,Medium
100848,Hyderabad,L4,Milling,Night,4.08,3.62,21.76,74.96,2.469,5.34,8.08,1517.6,162.9,2.895,0.97,2,185.8,0.961,45.17,39.5,81.0,65.38,Standard,Mineral,Tier3,Pass,991,36.24,High
115974,Bengaluru,L2,Lathe,Afternoon,2.53,6.48,32.92,44.17,4.479,8.05,28.07,3215.2,156.0,3.311,1.4,2,44.2,0.938,54.3,49.7,90.36,74.15,Recycled,Mineral,Local,Pending,660,50.21,Medium
113737,Bengaluru,L3,CNC,Night,0.93,3.88,26.39,56.96,3.173,8.25,35.74,2333.1,118.4,2.396,1.36,1,75.0,0.827,56.11,52.76,82.74,73.97,HighStrength,Synthetic,Tier1,Minor_Issue,833,49.12,High
120867,Chennai,L6,Compressor,Night,15.27,8.93,34.59,61.31,1.718,8.88,35.53,1987.7,130.4,3.403,1.69,1,1.0,0.87,57.04,56.37,81.38,69.77,Recycled,Synthetic,Tier2,Pass,219,51.12,Medium
100839,Pune,L1,CNC,Night,7.07,6.84,24.42,87.85,1.041,7.61,35.0,2904.6,136.1,5.089,1.56,4,86.9,0.913,54.64,49.06,81.8,72.06,Premium,Bio,Local,Pass,894,62.23,Medium
113654,Pune,L4,Robot,Afternoon,9.99,8.7,26.53,82.65,1.135,7.16,40.58,3140.2,103.4,4.951,2.93,3,240.5,0.876,52.66,45.35,68.76,69.58,Recycled,Mineral,Tier1,Pass,727,63.9,High
108741,Chennai,L5,Lathe,Morning,2.55,7.9,19.19,,3.91,7.85,27.0,2117.1,99.0,8.784,3.49,1,156.8,0.907,,37.25,59.88,70.55,Standard,None,Tier3,Pass,876,44.72,High
111126,Pune,L4,CNC,Afternoon,2.9,5.48,29.08,42.05,1.58,8.3,44.16,2508.3,25.0,5.179,1.35,2,88.7,0.912,52.63,48.29,56.18,67.23,Standard,Synthetic,,Pass,1146,53.95,Medium
107533,Pune,L5,Compressor,Afternoon,12.21,8.06,31.66,42.49,2.089,7.16,37.76,3027.5,88.4,6.393,0.19,2,142.8,0.986,66.06,47.87,68.53,72.12,Standard,Mineral,Tier2,Pending,490,52.22,Medium
118638,Hyderabad,L3,Lathe,Afternoon,9.55,4.71,23.68,64.68,2.865,7.49,23.62,3996.0,141.4,3.483,0.81,1,91.9,0.931,56.78,45.45,79.15,65.78,Recycled,Bio,Tier1,Pass,349,49.53,Low
107760,Bengaluru,L5,Lathe,Afternoon,4.14,11.45,23.4,58.48,1.881,5.65,27.87,3917.4,72.4,3.109,0.47,3,3.8,0.881,56.23,47.99,72.11,67.52,Standard,Mineral,Tier3,Pass,278,42.52,Medium
104598,Chennai,L2,Milling,Afternoon,3.78,5.52,23.29,30.17,2.216,6.17,21.51,2115.3,124.8,3.386,0.76,3,59.2,0.838,40.88,38.92,74.45,68.3,Standard,None,Tier2,Pass,931,37.85,Low
114109,Pune,L6,Press,Morning,7.02,11.15,31.0,57.12,1.923,5.58,24.31,3083.4,123.6,7.293,2.52,2,13.8,0.921,51.13,40.0,76.18,71.23,Standard,Mineral,Tier1,Pass,645,44.93,Medium
109610,Pune,L2,Press,Afternoon,1.87,5.27,31.93,63.97,1.774,8.7,24.18,2709.5,73.9,7.479,0.29,2,45.3,0.898,57.87,53.53,61.58,71.22,Premium,Mineral,Local,Pass,931,43.16,Low
105786,Hyderabad,L5,CNC,Morning,8.87,7.03,28.21,61.8,3.146,7.53,27.06,3632.0,162.6,1.731,1.89,0,5.7,0.844,53.92,46.05,90.98,71.62,Premium,Synthetic,Tier1,Pass,496,53.31,Low
117050,Chennai,L1,Milling,Afternoon,2.92,5.26,31.39,47.27,2.17,8.96,17.94,3229.4,88.6,4.507,0.24,2,33.1,0.942,58.87,46.74,58.73,63.73,Standard,Mineral,Tier3,Pass,633,30.9,Low
120311,Chennai,L5,Press,Morning,0.2,6.13,32.53,48.04,6.546,6.5,29.82,2659.7,151.8,3.359,0.84,3,78.0,0.902,56.13,63.61,102.88,76.72,Standard,Bio,Tier1,Pass,729,49.6,High
121561,Chennai,L1,CNC,Morning,0.2,4.23,31.14,41.41,2.616,6.11,27.27,2701.5,173.2,7.508,0.77,1,29.2,0.886,59.24,54.15,104.92,66.47,Standard,Mineral,Tier1,Pass,1181,44.22,Low
100605,Ahmedabad,L4,Robot,Afternoon,7.01,10.72,29.15,60.88,1.959,6.58,46.59,2809.5,176.1,6.409,0.37,4,102.7,0.932,59.98,43.51,106.0,77.27,Premium,Synthetic,Local,Pass,421,92.06,Medium
